participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
872,1186,9_86,28,Male,Black or African American,5.0,5.0,2.25,2.411764706,1.7647058823529411,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,5.0,2.0,6.0,2,2,3,2,2,2,1,1,3,1,1,1,2,1,2,2,2
873,1132,9_37,47,Female,White or Caucasian,3.0,2.0,2.625,4.764705882,2.8823529411764706,6.0,6.0,5.0,5.0,7.0,4.0,4.0,4.0,3.0,5.0,5.0,2.0,5.0,4.0,5.0,6.0,5.0,5,3,4,2,4,3,3,2,4,1,3,2,2,2,3,3,3
873,1163,9_65,47,Female,White or Caucasian,3.0,2.0,2.625,1.0,2.4705882352941178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,2,3,2,3,3,3,4,2,1,3,1,2,4,2,2,2
874,1119,9_25,58,Female,White or Caucasian,5.0,4.0,1.0,7.0,4.294117647058823,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6,2,4,3,5,2,6,5,6,4,6,4,3,5,4,4,4
874,1091,9_108,58,Female,White or Caucasian,5.0,4.0,1.0,1.588235294,1.7647058823529411,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,3,1,2,1,2,1,3,1,2,1,2,1,1,3,2,2,2
878,1186,9_86,38,Female,Asian,5.0,5.0,2.125,2.529411765,1.6470588235294117,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,6.0,3.0,1.0,2.0,3.0,1.0,1.0,7.0,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2
879,1197,9_96,29,Female,White or Caucasian,3.0,2.0,3.5,4.941176471,4.117647058823529,5.0,5.0,6.0,5.0,5.0,6.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,5,4,5,5,5,5,6,5,2,3,2,5,5,3,3,3
880,1187,9_87,31,Male,White or Caucasian,5.0,2.0,2.375,4.470588235,3.7058823529411766,3.0,4.0,5.0,4.0,6.0,4.0,6.0,5.0,5.0,2.0,6.0,2.0,4.0,4.0,4.0,6.0,6.0,3,2,4,3,4,3,5,2,3,2,6,2,3,3,6,6,6
881,1091,9_108,31,Male,White or Caucasian,6.0,4.0,3.375,4.0,2.235294117647059,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,2,2,2,2,2,3,2,3,1,3,1,2,4,2,2,2
881,1197,9_96,31,Male,White or Caucasian,6.0,4.0,3.375,4.647058824,3.411764705882353,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,6.0,6.0,3.0,5.0,4.0,5.0,5.0,4.0,3,4,3,3,4,4,5,5,4,2,2,2,4,4,3,3,3
882,1097,9_113,41,Male,White or Caucasian,5.0,5.0,3.125,4.588235294,2.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,2.0,4.0,6.0,4.0,5.0,5.0,3.0,5.0,3.0,2,2,2,2,2,2,3,1,2,1,2,1,2,4,2,2,2
882,1187,9_87,41,Male,White or Caucasian,5.0,5.0,3.125,4.647058824,3.8823529411764706,5.0,3.0,5.0,6.0,7.0,4.0,6.0,5.0,3.0,3.0,7.0,5.0,4.0,5.0,2.0,6.0,3.0,4,3,4,3,5,4,5,2,3,2,6,2,2,3,6,6,6
882,1114,9_20,41,Male,White or Caucasian,5.0,5.0,3.125,4.588235294,2.7058823529411766,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,2,2,2,3,2,3,5,2,3,2,2,1,2,2,4,4,5
883,1197,9_96,36,Female,White or Caucasian,3.0,3.0,3.0,2.823529412,3.411764705882353,1.0,1.0,3.0,1.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,1.0,2.0,3.0,2.0,4.0,3.0,3,4,3,3,4,4,5,5,4,2,2,2,4,4,3,3,3
884,1187,9_87,36,Female,White or Caucasian,3.0,2.0,2.25,5.117647059,3.5294117647058822,6.0,4.0,6.0,5.0,7.0,6.0,6.0,4.0,5.0,2.0,6.0,6.0,5.0,4.0,4.0,6.0,5.0,3,2,4,2,4,3,5,2,3,2,6,1,2,3,6,6,6
884,1087,9_104,36,Female,White or Caucasian,3.0,2.0,2.25,4.764705882,3.411764705882353,7.0,4.0,6.0,4.0,7.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,4.0,6.0,5.0,6,3,5,2,5,3,2,2,5,2,3,3,4,3,3,4,3
884,1177,9_78,36,Female,White or Caucasian,3.0,2.0,2.25,3.588235294,1.3529411764705883,5.0,1.0,2.0,3.0,5.0,5.0,5.0,4.0,6.0,1.0,3.0,2.0,6.0,2.0,4.0,3.0,4.0,4,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1
885,1195,9_94,52,Female,White or Caucasian,4.0,2.0,1.875,2.470588235,1.9411764705882353,4.0,1.0,5.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2,2,3,2,2,2,2,2,2,1,3,1,1,2,2,2,2
885,1091,9_108,52,Female,White or Caucasian,4.0,2.0,1.875,2.764705882,1.9411764705882353,5.0,2.0,5.0,2.0,1.0,2.0,5.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,5.0,2.0,3,2,2,2,2,2,3,1,2,1,2,1,1,3,2,2,2
886,1088,9_105,55,Female,White or Caucasian,3.0,4.0,1.5,1.352941176,2.6470588235294117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,3,2,3,2,3,4,4,2,2,3,1,4,4,2,2,2
886,1186,9_86,55,Female,White or Caucasian,3.0,4.0,1.5,2.058823529,1.3529411764705883,2.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2,1,3,1,2,1,2,1,2,1,1,1,1,1,1,1,1
886,1087,9_104,55,Female,White or Caucasian,3.0,4.0,1.5,4.176470588,2.0,5.0,3.0,5.0,4.0,6.0,4.0,3.0,5.0,4.0,1.0,4.0,1.0,5.0,5.0,5.0,6.0,5.0,4,2,3,1,3,2,1,1,3,1,2,1,2,2,2,2,2
887,1130,9_35,56,Female,White or Caucasian,5.0,6.0,1.875,2.823529412,2.176470588235294,2.0,2.0,5.0,2.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,2.0,4.0,6.0,4,2,3,2,2,2,3,3,2,1,3,1,1,2,2,2,2
889,1119,9_25,34,Female,White or Caucasian,2.0,1.0,1.5,3.882352941,4.705882352941177,2.0,4.0,2.0,4.0,2.0,5.0,6.0,5.0,5.0,5.0,5.0,2.0,3.0,5.0,4.0,3.0,4.0,6,3,4,4,5,4,6,3,6,2,7,5,3,4,6,6,6
889,1132,9_37,34,Female,White or Caucasian,2.0,1.0,1.5,3.647058824,2.764705882352941,4.0,4.0,5.0,3.0,4.0,5.0,2.0,2.0,5.0,2.0,5.0,1.0,3.0,1.0,5.0,5.0,6.0,5,2,4,2,4,2,3,2,4,1,3,2,2,2,3,3,3
890,1119,9_25,37,Male,White or Caucasian,5.0,3.0,2.0,6.882352941,6.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6,5,5,6,6,6,7,6,7,5,7,6,6,6,6,6,6
890,1087,9_104,37,Male,White or Caucasian,5.0,3.0,2.0,3.705882353,2.0588235294117645,7.0,3.0,6.0,5.0,1.0,1.0,4.0,1.0,7.0,7.0,3.0,1.0,7.0,5.0,3.0,1.0,1.0,4,2,3,1,3,2,1,1,3,1,2,1,2,2,2,3,2
892,1088,9_105,45,Male,White or Caucasian,4.0,2.0,3.125,1.823529412,3.823529411764706,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,4,5,4,5,4,5,5,4,3,2,4,2,4,5,3,3,3
895,1097,9_113,31,Male,White or Caucasian,3.0,1.0,2.0,2.176470588,1.411764705882353,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,5.0,2.0,2.0,3.0,1,1,1,1,1,1,2,1,1,1,2,1,1,3,2,2,2
896,1163,9_65,66,Female,White or Caucasian,5.0,5.0,2.125,4.235294118,1.9411764705882353,5.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,1.0,4.0,4.0,5.0,5.0,5.0,2,1,2,2,2,2,3,2,2,1,2,1,2,3,2,2,2
899,1195,9_94,55,Female,White or Caucasian,3.0,3.0,2.25,2.411764706,1.7647058823529411,2.0,2.0,4.0,3.0,3.0,3.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2,1,2,2,2,2,2,2,1,1,3,1,1,2,2,2,2
899,1132,9_37,55,Female,White or Caucasian,3.0,3.0,2.25,4.941176471,3.1176470588235294,6.0,5.0,7.0,5.0,7.0,4.0,7.0,4.0,6.0,1.0,5.0,1.0,3.0,5.0,5.0,7.0,6.0,5,2,4,2,4,3,4,2,4,2,3,2,2,3,4,4,3
899,1119,9_25,55,Female,White or Caucasian,3.0,3.0,2.25,6.352941176,5.882352941176471,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,1.0,7.0,5.0,7.0,7.0,7.0,7.0,6.0,6,5,6,6,7,5,7,5,7,4,7,6,5,6,6,6,6
900,1163,9_65,59,Female,Black or African American,2.0,1.0,1.625,3.294117647,1.588235294117647,2.0,1.0,2.0,3.0,5.0,6.0,5.0,4.0,5.0,4.0,1.0,1.0,3.0,6.0,1.0,2.0,5.0,2,1,2,1,2,1,2,2,1,1,2,1,1,2,2,2,2
901,1187,9_87,33,Male,Black or African American,2.0,2.0,3.125,4.647058824,4.117647058823529,5.0,5.0,5.0,4.0,5.0,4.0,6.0,3.0,5.0,2.0,6.0,3.0,4.0,4.0,6.0,6.0,6.0,4,3,5,3,5,4,5,2,4,3,6,2,3,3,6,6,6
901,1163,9_65,33,Male,Black or African American,2.0,2.0,3.125,3.882352941,2.235294117647059,5.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0,4.0,3.0,4.0,2.0,2.0,6.0,2.0,2.0,2.0,3,2,3,2,3,2,2,3,2,1,3,1,2,3,2,2,2
901,1097,9_113,33,Male,Black or African American,2.0,2.0,3.125,3.647058824,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,6.0,2.0,3.0,6.0,4.0,6.0,2.0,3.0,2.0,2,2,2,2,2,2,3,1,2,1,2,1,2,4,2,2,2
902,1177,9_78,37,Male,White or Caucasian,3.0,1.0,3.125,1.058823529,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,2,4,1,3,2,1,1,2,1,2,1,2,1,2,2,2
903,1114,9_20,39,Male,White or Caucasian,5.0,3.0,4.375,1.235294118,3.9411764705882355,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,4,3,5,4,5,6,2,4,4,3,2,4,2,5,5,6
903,1163,9_65,39,Male,White or Caucasian,5.0,3.0,4.375,4.352941176,2.235294117647059,7.0,6.0,7.0,4.0,7.0,6.0,4.0,5.0,3.0,4.0,2.0,4.0,7.0,5.0,1.0,1.0,1.0,2,2,3,2,2,3,2,3,2,1,3,1,2,4,2,2,2
903,1177,9_78,39,Male,White or Caucasian,5.0,3.0,4.375,3.823529412,1.0588235294117647,7.0,5.0,7.0,4.0,7.0,5.0,5.0,1.0,2.0,2.0,1.0,6.0,7.0,1.0,1.0,3.0,1.0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
904,1088,9_105,58,Female,White or Caucasian,6.0,5.0,1.0,4.529411765,1.7647058823529411,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,2,1,1,1,1,1,3,3,1,2,2,1,2,3,2,2,2
905,1195,9_94,49,Female,White or Caucasian,3.0,3.0,2.75,1.647058824,1.7647058823529411,2.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2
906,1187,9_87,42,Female,White or Caucasian,6.0,5.0,2.5,4.764705882,3.9411764705882355,5.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,6.0,4,3,4,3,5,3,5,2,4,2,6,2,3,3,6,6,6
907,134,10_110,25,Female,White or Caucasian,5.0,2.0,2.5,2.470588235,1.9411764705882353,1.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,2.0,5.0,3.0,1.0,1.0,6.0,3.0,2.0,3.0,2,2,2,2,2,2,2,2,2,1,2,1,2,3,2,2,2
907,215,10_76,25,Female,White or Caucasian,5.0,2.0,2.5,6.352941176,3.2941176470588234,5.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,6.0,7.0,4.0,6.0,7.0,7.0,7.0,6.0,4,3,4,4,3,4,5,3,2,3,4,2,2,4,3,3,3
908,197,10_6,68,Female,White or Caucasian,5.0,5.0,3.5,4.352941176,2.588235294117647,6.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,1.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4,3,4,3,3,3,2,2,2,1,3,2,2,4,2,2,2
908,169,10_34,68,Female,White or Caucasian,5.0,5.0,3.5,5.352941176,2.411764705882353,6.0,4.0,6.0,5.0,7.0,6.0,6.0,6.0,5.0,4.0,6.0,4.0,5.0,5.0,6.0,6.0,4.0,2,2,4,2,2,3,4,2,2,2,3,1,2,4,2,2,2
909,213,10_74,50,Female,White or Caucasian,5.0,6.0,1.0,2.941176471,1.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
909,199,10_61,50,Female,White or Caucasian,5.0,6.0,1.0,1.882352941,1.1764705882352942,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1
910,175,10_4,27,Female,White or Caucasian,3.0,2.0,3.25,2.0,3.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,7.0,2,3,4,4,3,4,4,3,2,2,4,1,2,5,3,3,2
911,180,10_44,58,Female,White or Caucasian,4.0,5.0,2.875,4.058823529,2.2941176470588234,5.0,5.0,5.0,5.0,3.0,2.0,5.0,6.0,5.0,2.0,5.0,2.0,6.0,6.0,2.0,2.0,3.0,3,2,4,2,3,2,3,2,3,1,3,1,2,2,2,2,2
911,190,10_53,58,Female,White or Caucasian,4.0,5.0,2.875,3.470588235,3.176470588235294,3.0,3.0,5.0,3.0,3.0,2.0,4.0,5.0,2.0,3.0,5.0,2.0,3.0,6.0,3.0,5.0,2.0,2,2,4,3,2,3,5,4,1,2,5,1,2,3,5,5,5
913,157,10_23,32,Female,"White or Caucasian,American Indian/Native American or Alaska Native",2.0,2.0,2.375,1.176470588,1.9411764705882353,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2,2,2,2,3,2,2,1,2,1,2,2,2,2,2
914,217,10_78,48,Male,White or Caucasian,3.0,6.0,3.625,1.588235294,1.7647058823529411,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2,2,3,2,2,2,1,1,2,1,2,1,2,1,2,2,2
914,227,10_87,48,Male,White or Caucasian,3.0,6.0,3.625,5.117647059,3.4705882352941178,5.0,5.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,5.0,6.0,2.0,4.0,6.0,5.0,5.0,5.0,2,2,3,4,3,5,6,4,4,2,4,1,5,5,3,3,3
916,199,10_61,43,Female,White or Caucasian,6.0,3.0,2.625,3.352941176,3.5294117647058822,4.0,1.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,5.0,1.0,5.0,5.0,4.0,2,3,3,4,4,4,5,5,4,3,3,2,6,3,3,3,3
916,215,10_76,43,Female,White or Caucasian,6.0,3.0,2.625,5.352941176,3.1176470588235294,7.0,4.0,7.0,7.0,7.0,6.0,7.0,1.0,6.0,1.0,7.0,1.0,5.0,4.0,7.0,7.0,7.0,3,3,4,4,3,4,5,2,2,2,4,1,2,5,3,3,3
917,135,10_111,56,Male,Black or African American,5.0,4.0,2.0,2.352941176,4.235294117647059,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,1.0,2.0,3,3,4,3,5,4,6,5,6,2,2,3,5,5,5,5,6
918,157,10_23,43,Male,Black or African American,5.0,3.0,2.625,1.0,2.1176470588235294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,3,2,2,2,2,4,2,2,1,2,1,2,3,2,2,2
918,135,10_111,43,Male,Black or African American,5.0,3.0,2.625,1.529411765,4.470588235294118,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,5.0,1.0,3,4,4,4,5,4,6,5,6,4,3,3,5,4,5,5,6
920,190,10_53,61,Female,White or Caucasian,6.0,4.0,3.125,2.823529412,3.176470588235294,1.0,2.0,6.0,4.0,4.0,1.0,2.0,4.0,1.0,6.0,2.0,1.0,1.0,4.0,2.0,6.0,1.0,2,2,4,3,2,3,5,5,1,2,5,1,2,2,5,5,5
921,227,10_87,52,Female,White or Caucasian,5.0,2.0,1.875,1.411764706,2.235294117647059,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2,2,2,2,2,3,4,2,2,1,3,1,2,4,2,2,2
921,157,10_23,52,Female,White or Caucasian,5.0,2.0,1.875,1.0,1.1176470588235294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
922,175,10_4,60,Male,,3.0,,2.125,3.882352941,1.9411764705882353,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2,1,2,2,2,2,3,2,1,1,3,1,1,3,3,2,2
923,215,10_76,61,Male,White or Caucasian,5.0,2.0,1.0,5.647058824,1.5294117647058822,5.0,7.0,5.0,6.0,6.0,7.0,7.0,4.0,5.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,2,1,1,1,1,1,3,2,1,1,2,1,1,2,2,2,2
924,134,10_110,48,Female,Black or African American,3.0,2.0,1.75,2.823529412,1.1176470588235294,1.0,2.0,1.0,3.0,1.0,3.0,3.0,6.0,6.0,5.0,1.0,1.0,3.0,5.0,1.0,3.0,3.0,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1
924,169,10_34,48,Female,Black or African American,3.0,2.0,1.75,5.0,1.7058823529411764,5.0,5.0,6.0,5.0,7.0,6.0,6.0,5.0,2.0,3.0,6.0,3.0,3.0,5.0,6.0,7.0,5.0,2,1,3,1,2,2,3,1,1,1,2,1,1,2,2,2,2
924,227,10_87,48,Female,Black or African American,3.0,2.0,1.75,4.235294118,2.1176470588235294,1.0,3.0,5.0,5.0,3.0,5.0,5.0,7.0,3.0,4.0,6.0,1.0,2.0,6.0,5.0,6.0,5.0,2,2,2,2,2,2,3,3,2,2,2,1,2,3,2,2,2
925,225,10_85,68,Male,White or Caucasian,1.0,3.0,2.5,3.647058824,3.4705882352941178,3.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,4,2,3,2,3,2,5,2,4,2,4,2,3,6,5,5,5
925,217,10_78,68,Male,White or Caucasian,1.0,3.0,2.5,3.411764706,1.8823529411764706,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3,2,3,2,2,2,2,1,2,1,2,1,2,1,2,2,2
926,135,10_111,60,Male,White or Caucasian,6.0,6.0,3.5,5.294117647,5.235294117647059,6.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,6.0,4.0,6.0,6.0,5.0,5.0,5.0,4,5,5,6,6,5,6,5,7,4,3,5,6,4,6,6,6
926,225,10_85,60,Male,White or Caucasian,6.0,6.0,3.5,4.470588235,3.7058823529411766,5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,6.0,6.0,5.0,5.0,4,3,4,3,4,3,5,3,4,2,5,3,3,5,4,4,4
927,175,10_4,72,Female,White or Caucasian,2.0,3.0,2.125,1.352941176,2.2941176470588234,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2,2,3,2,2,3,4,3,1,1,3,1,2,4,2,2,2
928,213,10_74,57,Female,White or Caucasian,5.0,4.0,1.875,1.882352941,1.4705882352941178,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,2,1,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2
930,227,10_87,34,Male,White or Caucasian,3.0,3.0,1.375,1.0,1.588235294117647,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,2,2,2,1,2,1,2,3,2,2,2
930,135,10_111,34,Male,White or Caucasian,3.0,3.0,1.375,4.0,1.8823529411764706,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2,2,2,2,2,2,3,1,2,1,2,1,1,3,2,2,2
931,190,10_53,55,Female,White or Caucasian,5.0,2.0,2.25,2.411764706,2.7058823529411766,1.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,4.0,4.0,2,2,3,2,2,2,5,5,1,2,4,1,1,2,4,4,4
931,134,10_110,55,Female,White or Caucasian,5.0,2.0,2.25,1.352941176,2.1176470588235294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3,2,2,2,2,2,2,3,2,2,2,1,2,3,2,2,2
933,213,10_74,46,Female,White or Caucasian,3.0,3.0,1.875,1.529411765,1.2352941176470589,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1
936,217,10_78,61,Female,White or Caucasian,3.0,3.0,3.75,3.647058824,1.9411764705882353,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,3,2,4,2,2,2,2,1,2,1,2,1,2,1,2,2,2
936,169,10_34,61,Female,White or Caucasian,3.0,3.0,3.75,4.411764706,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,3,3,5,3,4,4,4,3,2,2,3,1,2,4,3,3,2
940,197,10_6,33,Male,White or Caucasian,5.0,3.0,1.75,1.529411765,1.8823529411764706,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,4,2,2,2,2,2,2,1,1,1,2,1,1,3,2,2,2
940,225,10_85,33,Male,White or Caucasian,5.0,3.0,1.75,2.705882353,2.176470588235294,1.0,2.0,1.0,2.0,2.0,5.0,5.0,2.0,4.0,3.0,5.0,1.0,2.0,1.0,3.0,5.0,2.0,3,2,2,2,2,2,3,2,3,1,2,1,2,4,2,2,2
940,217,10_78,33,Male,White or Caucasian,5.0,3.0,1.75,1.0,1.2941176470588236,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2
940,190,10_53,33,Male,White or Caucasian,5.0,3.0,1.75,4.235294118,2.588235294117647,2.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,3.0,6.0,2.0,5.0,2.0,2.0,7.0,3.0,2,2,3,2,2,2,4,4,1,2,4,1,1,2,4,4,4
941,175,10_4,60,Female,White or Caucasian,5.0,5.0,2.25,2.294117647,2.235294117647059,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,2,2,3,2,2,3,3,2,2,1,3,1,2,4,2,2,2
941,199,10_61,60,Female,White or Caucasian,5.0,5.0,2.25,1.235294118,2.4705882352941178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2,2,3,3,3,2,4,3,3,2,2,1,4,2,2,2,2
944,157,10_23,34,Male,White or Caucasian,5.0,3.0,3.0,4.176470588,2.0,5.0,6.0,5.0,2.0,2.0,5.0,3.0,2.0,5.0,6.0,5.0,5.0,5.0,6.0,3.0,3.0,3.0,2,3,2,2,2,2,3,2,2,1,2,1,2,2,2,2,2
946,175,10_4,21,Male,White or Caucasian,3.0,5.0,4.25,5.294117647,2.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,4.0,6.0,2.0,6.0,6.0,5.0,7.0,5.0,2,2,2,2,1,3,3,2,1,1,2,1,2,4,2,2,2
946,213,10_74,21,Male,White or Caucasian,3.0,5.0,4.25,1.411764706,1.1176470588235294,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1
