participant_id,video_id,survey_batch_id,age,gender,race,education,income,sen_seek,human_perceived_msv,predicted_msv,cot_reasoning,thought_summary,example_pairs,raw_response,human_emotional,human_arousing,human_involving,human_exciting,human_powerful_impact,human_stimulating,human_strong_visual,human_strong_soundeffect,human_dramatic,human_graphic,human_creative,human_goosebump,human_intense,human_strong_soundtrack,human_novel,human_unique,human_unusual,ai_emotional,ai_arousing,ai_involving,ai_exciting,ai_powerful_impact,ai_stimulating,ai_strong_visual,ai_strong_soundeffect,ai_dramatic,ai_graphic,ai_creative,ai_goosebump,ai_intense,ai_strong_soundtrack,ai_novel,ai_unique,ai_unusual
910,175,10_4,41,Female,"White or Caucasian,Black or African American",2.0,3.0,2.25,2.0,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""arousing"": 4,
  ""stimulating"": 4,
  ""involving"": 4,
  ""powerful_impact"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""creative"": 4,
  ""graphic"": 4,
  ""goosebump"": 4,
  ""intense"": 4,
  ""dramatic"": 4
}
```",5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,7.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
911,180,10_44,62,Non-binary / third gender,White or Caucasian,4.0,2.0,2.25,4.058823529,2.764705882352941,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""emotional"": 3,
  ""strong_visual"": 3,
  ""exciting"": 3,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 3,
  ""powerful_impact"": 3,
  ""creative"": 3,
  ""graphic"": 2,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 3,
  ""strong_soundeffect"": 2,
  ""unusual"": 3,
  ""dramatic"": 2
}
```",5.0,5.0,5.0,5.0,3.0,2.0,5.0,6.0,5.0,2.0,5.0,2.0,6.0,6.0,2.0,2.0,3.0,3,2,3,3,3,3,3,2,2,2,3,2,2,3,4,4,3
911,190,10_53,62,Non-binary / third gender,White or Caucasian,4.0,2.0,2.25,3.470588235,2.5294117647058822,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 3,
  ""powerful_impact"": 2,
  ""creative"": 4,
  ""graphic"": 1,
  ""goosebump"": 1,
  ""intense"": 1,
  ""strong_soundtrack"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 1
}
```",3.0,3.0,5.0,3.0,3.0,2.0,4.0,5.0,2.0,3.0,5.0,2.0,3.0,6.0,3.0,5.0,2.0,3,2,3,3,2,3,3,2,1,1,4,1,1,2,4,4,4
913,157,10_23,57,Male,White or Caucasian,5.0,3.0,2.125,1.176470588,3.823529411764706,,,,"```json
{
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3,
  ""emotional"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""exciting"": 4,
  ""powerful_impact"": 4,
  ""stimulating"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3
914,217,10_78,63,Male,White or Caucasian,5.0,4.0,2.0,1.588235294,3.0,,,,"```json
{
  ""novel"": 3,
  ""unique"": 3,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""powerful_impact"": 3,
  ""arousing"": 3,
  ""involving"": 3,
  ""stimulating"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 3,
  ""creative"": 3,
  ""graphic"": 3,
  ""goosebump"": 3,
  ""unusual"": 3
}
```",2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
914,227,10_87,63,Male,White or Caucasian,5.0,4.0,2.0,5.117647059,2.5294117647058822,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 2,
  ""involving"": 2,
  ""stimulating"": 2,
  ""powerful_impact"": 2,
  ""strong_soundeffect"": 2,
  ""strong_soundtrack"": 2,
  ""dramatic"": 2,
  ""intense"": 2,
  ""goosebump"": 2,
  ""creative"": 2,
  ""graphic"": 2
}
```",5.0,5.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,5.0,6.0,2.0,4.0,6.0,5.0,5.0,5.0,3,2,2,3,2,2,3,2,2,2,2,2,2,2,4,4,4
916,199,10_61,68,Male,White or Caucasian,5.0,3.0,2.25,3.352941176,4.0,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""powerful_impact"": 4, ""strong_soundeffect"": 4, ""strong_soundtrack"": 4, ""dramatic"": 4, ""intense"": 4, ""goosebump"": 4, ""graphic"": 4, ""creative"": 4}",4.0,1.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,1.0,4.0,1.0,5.0,1.0,5.0,5.0,4.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
916,215,10_76,68,Male,White or Caucasian,5.0,3.0,2.25,5.352941176,4.470588235294118,,,,"{""novel"": 6, ""unique"": 6, ""emotional"": 4, ""exciting"": 5, ""strong_visual"": 5, ""arousing"": 4, ""involving"": 4, ""stimulating"": 5, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""graphic"": 3, ""creative"": 5, ""goosebump"": 3, ""unusual"": 6, ""powerful_impact"": 4}",7.0,4.0,7.0,7.0,7.0,6.0,7.0,1.0,6.0,1.0,7.0,1.0,5.0,4.0,7.0,7.0,7.0,4,4,4,5,4,5,5,4,4,3,5,3,4,4,6,6,6
917,135,10_111,22,nan,White or Caucasian,3.0,4.0,3.0,2.352941176,4.0,,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""powerful_impact"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 4, ""graphic"": 4, ""creative"": 4, ""unusual"": 4}",2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,2.0,6.0,2.0,1.0,2.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
918,157,10_23,51,Female,Black or African American,4.0,4.0,2.375,1.0,3.8823529411764706,,,,"{""novel"": 3, ""unique"": 3, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""powerful_impact"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 4, ""creative"": 4, ""graphic"": 4, ""unusual"": 4}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4
918,135,10_111,51,Female,Black or African American,4.0,4.0,2.375,1.529411765,4.0,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""powerful_impact"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""creative"": 4, ""graphic"": 4, ""goosebump"": 4}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,5.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
920,190,10_53,36,Male,White or Caucasian,6.0,1.0,1.875,2.823529412,2.764705882352941,,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 3, ""exciting"": 3, ""strong_visual"": 4, ""powerful_impact"": 3, ""arousing"": 2, ""involving"": 3, ""stimulating"": 3, ""strong_soundeffect"": 2, ""dramatic"": 2, ""graphic"": 1, ""creative"": 4, ""goosebump"": 1, ""intense"": 2, ""strong_soundtrack"": 2, ""unusual"": 4}",1.0,2.0,6.0,4.0,4.0,1.0,2.0,4.0,1.0,6.0,2.0,1.0,1.0,4.0,2.0,6.0,1.0,3,2,3,3,3,3,4,2,2,1,4,1,2,2,4,4,4
921,227,10_87,34,Female,White or Caucasian,6.0,2.0,3.375,1.411764706,4.0,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""novelty"": 4, ""emotional"": 4, ""arousing"": 4, ""involving"": 4, ""exciting"": 4, ""powerful_impact"": 4, ""stimulating"": 4, ""strong_visual"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""creative"": 4, ""graphic"": 4, ""goosebump"": 4}",2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
921,157,10_23,34,Female,White or Caucasian,6.0,2.0,3.375,1.0,4.0,,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""powerful_impact"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 4, ""graphic"": 4, ""creative"": 4, ""unusual"": 4}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
922,175,10_4,43,Male,White or Caucasian,2.0,4.0,3.857142857,3.882352941,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""arousing"": 4,
  ""stimulating"": 4,
  ""involving"": 4,
  ""powerful_impact"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""creative"": 4,
  ""graphic"": 4,
  ""goosebump"": 4,
  ""intense"": 4,
  ""dramatic"": 4
}
```",4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
923,215,10_76,51,Male,White or Caucasian,3.0,3.0,2.0,5.647058824,3.8823529411764706,,,,"{""novel"": 6, ""unique"": 6, ""emotional"": 4, ""exciting"": 5, ""strong_visual"": 5, ""arousing"": 3, ""involving"": 4, ""powerful_impact"": 4, ""stimulating"": 4, ""strong_soundeffect"": 3, ""dramatic"": 3, ""intense"": 3, ""strong_soundtrack"": 3, ""goosebump"": 2, ""creative"": 4, ""graphic"": 2, ""unusual"": 5}",5.0,7.0,5.0,6.0,6.0,7.0,7.0,4.0,5.0,4.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,4,3,4,5,4,4,5,3,3,2,4,2,3,3,6,6,5
924,134,10_110,57,Female,White or Caucasian,6.0,5.0,2.875,2.823529412,4.0,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 4, ""graphic"": 4, ""creative"": 4, ""powerful_impact"": 4}",1.0,2.0,1.0,3.0,1.0,3.0,3.0,6.0,6.0,5.0,1.0,1.0,3.0,5.0,1.0,3.0,3.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
924,169,10_34,57,Female,White or Caucasian,6.0,5.0,2.875,5.0,3.411764705882353,,,,"{""novel"": 4, ""unique"": 4, ""novelty"": 4, ""unusual"": 4, ""emotional"": 4, ""arousing"": 3, ""involving"": 4, ""exciting"": 3, ""powerful_impact"": 3, ""stimulating"": 3, ""strong_visual"": 4, ""strong_soundeffect"": 4, ""dramatic"": 3, ""intense"": 3, ""strong_soundtrack"": 4, ""creative"": 4, ""graphic"": 2, ""goosebump"": 2}",5.0,5.0,6.0,5.0,7.0,6.0,6.0,5.0,2.0,3.0,6.0,3.0,3.0,5.0,6.0,7.0,5.0,4,3,4,3,3,3,4,4,3,2,4,2,3,4,4,4,4
924,227,10_87,57,Female,White or Caucasian,6.0,5.0,2.875,4.235294118,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""creative"": 4,
  ""graphic"": 4,
  ""goosebump"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""novel"": 4
}
```",1.0,3.0,5.0,5.0,3.0,5.0,5.0,7.0,3.0,4.0,6.0,1.0,2.0,6.0,5.0,6.0,5.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
925,225,10_85,31,Male,Black or African American,2.0,1.0,3.375,3.647058824,3.176470588235294,,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 2,
  ""powerful_impact"": 3,
  ""creative"": 4,
  ""graphic"": 2,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 3,
  ""dramatic"": 3
}
```",3.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,1.0,4.0,5.0,4.0,4.0,4.0,4,2,3,3,3,2,3,3,3,2,4,2,2,4,5,5,4
925,217,10_78,31,Male,Black or African American,2.0,1.0,3.375,3.411764706,3.1176470588235294,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""arousing"": 3,
  ""involving"": 3,
  ""powerful_impact"": 3,
  ""stimulating"": 3,
  ""strong_soundeffect"": 3,
  ""dramatic"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 3,
  ""goosebump"": 3,
  ""creative"": 3,
  ""graphic"": 3,
  ""unusual"": 3
}
```",4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3
926,135,10_111,33,Female,"White or Caucasian,American Indian/Native American or Alaska Native",5.0,3.0,2.25,5.294117647,4.0,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""novel"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 4, ""graphic"": 4, ""creative"": 4, ""powerful_impact"": 4}",6.0,5.0,5.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,6.0,4.0,6.0,6.0,5.0,5.0,5.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
926,225,10_85,33,Female,"White or Caucasian,American Indian/Native American or Alaska Native",5.0,3.0,2.25,4.470588235,3.235294117647059,,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 2,
  ""powerful_impact"": 3,
  ""creative"": 4,
  ""graphic"": 2,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 4,
  ""strong_soundeffect"": 3,
  ""dramatic"": 3
}
```",5.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,5.0,6.0,6.0,5.0,5.0,4,2,3,3,3,2,4,3,3,2,4,2,2,4,5,5,4
927,175,10_4,57,Female,White or Caucasian,2.0,1.0,2.625,1.352941176,3.411764705882353,,,,"{""novel"": 3, ""unique"": 4, ""emotional"": 4, ""exciting"": 5, ""strong_visual"": 4, ""arousing"": 3, ""involving"": 3, ""powerful_impact"": 4, ""stimulating"": 3, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 3, ""strong_soundtrack"": 4, ""goosebump"": 2, ""creative"": 3, ""graphic"": 2, ""unusual"": 3}",1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,4,3,3,5,4,3,4,4,4,2,3,2,3,4,3,4,3
928,213,10_74,31,Female,Asian,3.0,3.0,2.375,1.882352941,3.235294117647059,,,,"{""novel"": 3, ""unique"": 3, ""unusual"": 3, ""novelty"": 3, ""emotional"": 4, ""arousing"": 3, ""involving"": 4, ""exciting"": 3, ""powerful_impact"": 4, ""stimulating"": 3, ""strong_visual"": 4, ""strong_soundeffect"": 3, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 3, ""creative"": 3, ""graphic"": 2, ""goosebump"": 2}",1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,4,3,4,3,4,3,4,3,4,2,3,2,4,3,3,3,3
930,227,10_87,42,Male,Black or African American,3.0,nan,2.75,1.0,4.0,,,,"{""novel"": 4, ""unique"": 4, ""emotional"": 4, ""exciting"": 4, ""strong_visual"": 4, ""powerful_impact"": 4, ""arousing"": 4, ""involving"": 4, ""stimulating"": 4, ""strong_soundeffect"": 4, ""dramatic"": 4, ""intense"": 4, ""strong_soundtrack"": 4, ""goosebump"": 4, ""creative"": 4, ""graphic"": 4, ""unusual"": 4}",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
930,135,10_111,42,Male,Black or African American,3.0,nan,2.75,4.0,2.588235294117647,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""novel"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 3,
  ""creative"": 3,
  ""graphic"": 2,
  ""arousing"": 2,
  ""involving"": 2,
  ""intense"": 2,
  ""dramatic"": 2,
  ""strong_soundtrack"": 2,
  ""strong_soundeffect"": 2,
  ""stimulating"": 2,
  ""goosebump"": 2,
  ""powerful_impact"": 2
}
```",4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3,2,2,3,2,2,3,2,2,2,3,2,2,2,4,4,4
931,190,10_53,39,Non-binary / third gender,Asian,5.0,1.0,3.875,2.411764706,2.7058823529411766,,,,"```json
{
  ""novel"": 5,
  ""unique"": 5,
  ""unusual"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""arousing"": 2,
  ""involving"": 3,
  ""stimulating"": 3,
  ""powerful_impact"": 2,
  ""creative"": 4,
  ""graphic"": 1,
  ""goosebump"": 1,
  ""intense"": 1,
  ""strong_soundtrack"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 1
}
```",1.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,4.0,4.0,3,2,3,3,2,3,4,2,1,1,4,1,1,2,5,5,4
931,134,10_110,39,Non-binary / third gender,Asian,5.0,1.0,3.875,1.352941176,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""exciting"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
933,213,10_74,41,Female,White or Caucasian,5.0,6.0,1.25,1.529411765,3.823529411764706,,,,"```json
{
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3,
  ""novelty"": 3,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4
}
```",1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3
936,217,10_78,53,Male,White or Caucasian,5.0,4.0,2.75,3.647058824,2.8823529411764706,,,,"```json
{
  ""novel"": 3,
  ""unique"": 3,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""stimulating"": 3,
  ""powerful_impact"": 3,
  ""creative"": 3,
  ""graphic"": 2,
  ""goosebump"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""strong_soundeffect"": 2,
  ""unusual"": 3,
  ""dramatic"": 2,
  ""novel"": 3
}
```",4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4,3,4,4,3,3,4,2,2,2,3,2,2,2,3,3,3
936,169,10_34,53,Male,White or Caucasian,5.0,4.0,2.75,4.411764706,3.2941176470588234,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""emotional"": 3,
  ""exciting"": 3,
  ""strong_visual"": 4,
  ""powerful_impact"": 3,
  ""arousing"": 3,
  ""involving"": 3,
  ""stimulating"": 3,
  ""strong_soundeffect"": 4,
  ""dramatic"": 3,
  ""intense"": 3,
  ""strong_soundtrack"": 4,
  ""creative"": 4,
  ""graphic"": 2,
  ""goosebump"": 2,
  ""unusual"": 4
}
```",5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,3,3,3,3,3,3,4,4,3,2,4,2,3,4,4,4,4
940,197,10_6,25,Male,White or Caucasian,5.0,1.0,1.875,1.529411765,3.411764705882353,,,,"```json
{
  ""novel"": 3,
  ""unique"": 3,
  ""unusual"": 3,
  ""emotional"": 4,
  ""arousing"": 3,
  ""involving"": 4,
  ""exciting"": 3,
  ""powerful_impact"": 4,
  ""stimulating"": 3,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""strong_soundtrack"": 4,
  ""creative"": 4,
  ""goosebump"": 3,
  ""graphic"": 1
}
```",2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,4,3,4,3,4,3,4,4,4,1,4,3,4,4,3,3,3
940,225,10_85,25,Male,White or Caucasian,5.0,1.0,1.875,2.705882353,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""strong_visual"": 4,
  ""arousing"": 4,
  ""involving"": 4,
  ""stimulating"": 4,
  ""powerful_impact"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""dramatic"": 4,
  ""intense"": 4,
  ""goosebump"": 4,
  ""creative"": 4,
  ""graphic"": 4
}
```",1.0,2.0,1.0,2.0,2.0,5.0,5.0,2.0,4.0,3.0,5.0,1.0,2.0,1.0,3.0,5.0,2.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
940,217,10_78,25,Male,White or Caucasian,5.0,1.0,1.875,1.0,2.1176470588235294,,,,"```json
{
  ""novel"": 3,
  ""unique"": 3,
  ""emotional"": 2,
  ""exciting"": 2,
  ""strong_visual"": 2,
  ""arousing"": 2,
  ""involving"": 2,
  ""powerful_impact"": 2,
  ""stimulating"": 2,
  ""strong_soundeffect"": 2,
  ""dramatic"": 2,
  ""intense"": 2,
  ""strong_soundtrack"": 2,
  ""goosebump"": 2,
  ""creative"": 2,
  ""graphic"": 2,
  ""unusual"": 2
}
```",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2
940,190,10_53,25,Male,White or Caucasian,5.0,1.0,1.875,4.235294118,2.7058823529411766,,,,"{""novel"": 4, ""unique"": 4, ""unusual"": 4, ""emotional"": 3, ""exciting"": 3, ""strong_visual"": 3, ""arousing"": 2, ""involving"": 3, ""stimulating"": 3, ""strong_soundeffect"": 2, ""dramatic"": 2, ""intense"": 2, ""strong_soundtrack"": 2, ""goosebump"": 2, ""graphic"": 2, ""creative"": 3, ""powerful_impact"": 2}",2.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,3.0,6.0,2.0,5.0,2.0,2.0,7.0,3.0,3,2,3,3,2,3,3,2,2,2,3,2,2,2,4,4,4
941,175,10_4,36,Male,White or Caucasian,2.0,3.0,3.125,2.294117647,4.0,,,,"```json
{
  ""novel"": 4,
  ""unique"": 4,
  ""unusual"": 4,
  ""emotional"": 4,
  ""exciting"": 4,
  ""arousing"": 4,
  ""stimulating"": 4,
  ""involving"": 4,
  ""powerful_impact"": 4,
  ""strong_visual"": 4,
  ""strong_soundeffect"": 4,
  ""strong_soundtrack"": 4,
  ""creative"": 4,
  ""graphic"": 4,
  ""goosebump"": 4,
  ""intense"": 4,
  ""dramatic"": 4
}
```",1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
